0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163
"pSJjWwWclIojJHdpmZ9nIQ|Empório Sertanejo|Rua da Hora, 34|-8.0423002|-34.8914108|12|4.5","sLM_e4kcUdNj7A5jfrJocA|O Rei das Coxinhas|Rua Santo Elias, 223|-8.0443096|-34.894249|11|4.5","5VIe3yjg05FEkUT1VOLQ4w|Dalena|Av. Conselheiro Rosa e Silva, 431|-8.0476161|-34.897091|9|4.5","zmR2B9wNwLuxMlI3ygm1yw|Chiwake|Rua da Hora, 820|-8.0479241|-34.8954469|5|5","M85R9TH9EkvvtAJPRrs5eQ|ZEN|R. da Hora, 295|-8.04413390541109|-34.8928966601909|13|3.5","rjVfjIF8COyGzCE48dhEKg|Winner Sports Bar|Rua Venezuela, 148|-8.0473804|-34.8937912|5|4.5","O4oMJ2Np6BsOqN2PwvZSEQ|China 48|R. Conselheiro Portela, 644|-8.0403204|-34.8926697|5|4.5","3F8FHmX2qzQF-CYXc6i8Vg|Papaya Verde|R. Santo Elias, 409|-8.0454302|-34.8928795|4|4.5","L7PI2A-1lrIHPPM22O_bcw|Via Paladar|R. do Espinheiro, 643|-8.04317|-34.893261|3|5","XG5Ws_eTB732pEzdeJfGtA|Com.Pão|Av. Conselheiro Rosa e Silva, 1117|-8.0415697|-34.8981781|4|5","11zsWlZ15ftuGh8P_yd14g|Restaurante Amarelo Manga|R. Da Hora, 255|-8.0437498|-34.8926811|3|4.5",QlVxs_2HvOwCnKE4SIC66Q|Pão de Açúcar|Av Cons Rosa E Silva 614|-8.0460616|-34.8972255|6|4.5,mCliYhIa0ZCQwmus5v2xaw|Buca Trattoria|R. Santo Elias 350|-8.0451803|-34.8933601|3|4.5,HoUXMEY7FoJDsNbAKucRhA|Panificadora e Confeitaria Espinheiro|R. do Espinheiro 760|-8.0422497|-34.8923988|3|4.5,"GmFSaM2VIQKvAap1qamMug|Bodega do Futuro|Rua do Futuro, 181|-8.0427656|-34.8987312|7|4",YkvlMCfJiG7RUTWFRYGoyQ|DaHora Restaurante e Pizzaria|Rua da Hora|-8.0451899|-34.8937683|3|4.5,Y0pgqwQ5TK-FfjKlyQGaCw|Famiglia Lucco|R. da Hora 745|-8.0474396|-34.8949585|4|4.5,"HCtG3x-OglTgO3wNZ9sATA|Ponte Nova|Rua do Cupim, 172|-8.0465311|-34.8981218|4|5",gMGXeW1sA81MkO-UgDuRRQ|Terracio Restaurante|R. da Hora 285 bl A|-8.0439501|-34.8928909|2|5,"ATJcKk75Yps5DGSUAlS19Q|Na Venda - Chocolates e Cafés|Rua Amélia, 373 - Loja 2|-8.0451899|-34.8985901|3|5",rzYJXUzP0VBD5DN_UKNnYw|Bar e Restaurante Marisqueira|Av Min Marcos Freire 521|-8.0073512|-34.840877|1|5,SpJyqmzw80tUyERhq5YyrQ|Sugoi|Av. Ministro Marcos Freire  1355|-7.9998088|-34.8392563|1|4,9A9zZUBoxzEOyYiwWJ2IQQ|Capitania Forneria & Mar|R. Eduardo de Morais 25|-7.9952755|-34.838913|1|5,"LSlUBJlrm7t2KzzOjIzyWQ|Sob Medida|R. Dr. Manoel de Barros Lima, 335|-7.99626491926441|-34.8418368672758|1|1","DVPWieFYzzAFsJcYUFDuQQ|Spettus Steak House|Av. Eng. Domingos Ferreira, 1500|-8.103658|-34.889275|17|4.5","6qVZN__eW_ETUcRyZIbWEA|Nikko Japanese Fusion|Av. Conselheiro Aguiar, 1712|-8.105029|-34.888829|7|4.5","OBnkEOOa8z79X_xoVHDhJQ|Camarada Camarão|R. Baltazar Pereira, 130|-8.100946254656|-34.8864100361763|8|4.5","ilFBxBYFlTNtBUJbKOyRbA|Entre Amigos Praia|Avenida Boa Viagem, 760|-8.09816842304372|-34.8840141766686|10|4","EX3NOhLDEpckUMlhYV61Gg|Alphaiate|R. Artur Muniz, 82|-8.104383|-34.887301|4|4.5","duHG6KJ4NBah2TI9-LCu4A|Ganache Tortas Finas|Avenida Engenheiro Domingos Ferrreira, 1000|-8.1124802|-34.8935699|3|5","EYO43u-1ut_-j0HjJ-svQw|Tomaselli|Rua Frei Leandro, 50 - Boa Viagem - Recife|-8.1029196|-34.8864594|3|4.5","ui5AM0zrtaGulYvhE5z7Fw|Benvinda|Av. Engenheiro Domingos Ferreira, 1835|-8.10566|-34.889524|3|4.5","xhPiriWClB8AqpUH0VUlCw|Mingus|Rua do Atlântico, 102|-8.0977966|-34.8847806|3|5",XuqMtKMuQevAXNOEqH2QPg|Casa dos Frios|Av. Engenheiro Domingos Ferreira 1920 lj A|-8.1062803|-34.8901596|3|4.5,"sSuaAQZ_S6hgnfJPzciMkg|Empadas Santa Massa|Av. Boa Viagem , quiosque  54|-8.103817|-34.8866997|3|4.5","WtIHsYSBkO9ImyaeyQvBRw|Wiella Bistrô|Av. Engenheiro Domingos Ferreira, 1274|-8.1007299|-34.8876114|3|4.5","gtS3DYuEV7NcTq1SiyPsog|Underground|Avenida Boa Viagem, 618|-8.0970402|-34.8834915|6|4",PkVMqoD-AJzJ6cJe5wJFHw|Diplomata Delicatessen|Av. Conselheiro Aguiar 2154|-8.1086502|-34.8903008|4|4,35bcDKQSegyR-GJBarvEfQ|Ça Va Bistrô|R. Capitão Rebelinho 519|-8.0955496|-34.8840408|4|4.5,F0aSeQGd1qX35wrEASP_iA|Cakes Doceria|Av. Engenheiro Domingos Ferreira 1835 lj 4|-8.1055498|-34.8895416|2|4.5,1Gzah-pSxypOc2BOlXj_NQ|Italian Freddo|Avenida Conselheiro Aguiar  1205|-8.1008997|-34.8865814|2|4.5,VB13iwS9Eo5Fgfg9nPwJEw|Chez Wiet Patisserie|Av. Engenheiro Domingos Ferreira 1274 lj 12|-8.1007299|-34.8876114|2|4.5,"kx-2fYluYMsx-vOE535WDg|Club du Vin|Rua Solidônio Leite, 26|-8.1055403|-34.8886108|2|4","jVtl7iiJa38c_lXos37wMQ|Club Bardot|R. Dona Benvinda de Farias, 434|-8.1101398|-34.892849|2|5","Uf6o1PrGVky815q_zIZvlQ|Bar Central|R. Mamede Simões, 144|-8.05779312123268|-34.880135199701|17|4","R5YtcB_yS-o4HGZzzysf8A|Parque 13 de Maio|R. do Hospício, 671|-8.0569096|-34.8833885|8|4.5","pSJjWwWclIojJHdpmZ9nIQ|Empório Sertanejo|Rua da Hora, 34|-8.0423002|-34.8914108|12|4.5","g2BWumDYhnVrVAhpMntmWQ|Galeria Café Castro Alves|R. Capitão Lima, 280|-8.0533199|-34.8791199|5|4.5","Dydnvfg-T-pEflPKO8jdmQ|Club Miró|Rua Afonso Pena, 165|-8.0539904|-34.8879318|5|4.5","W2iC95SuhLbwPoraozezQA|Restaurante Puxinanã|Rua Mamede Simoes, 204|-8.0576601|-34.8803291|5|4.5","Ab5sU5guG0K9Q0VnOP5weA|Bogart Café|R. Afonso Pena, 96|-8.0546198|-34.8881798|5|4.5",Jo1ks8c_s8slkCXyR9tQlA|Espaço Muda|R. Capitão Lima 280|-8.0533199|-34.8791199|3|4.5,2iEUCOdTUXUmUeIiE2n8oQ|Itapissuma|Praca Agamenon Magalhães|-8.0542775|-34.8812561|2|5,"QX5fZnVabOQqnqmju1KsWw|São Braz|Av. Visconde De Suassuna, 140|-8.0543404|-34.8833504|3|4.5","LY2b3ieq04crV4wv5Fq5Ww|Kovacic|Rua Pedro Henrique, 153 A|-8.0527096|-34.8887444|3|4.5",2GXh2diOZV5mhjMbe-PgtA|O Vegetariano|R. Conde D'Eu 118|-8.05235|-34.8889198|3|4.5,YUET6saOW4Bb5hJlKvyD1w|Rua do lazer|R. Bernardo guimaraes|-8.05469513775016|-34.8873583421417|4|4.5,"eiKEg086wA3y3xHlGIclrg|Iraq|Rua do Sossego, 179|-8.0565796|-34.8854599|6|3.5",1rs5wy6OjQhBGHnimtISGA|Tapioca da Maria|Rua Afonso Pena|-8.0531301|-34.8873787|3|4.5,"so85PIF6UUY1Eiq9vfK3NA|Restaurante Capitão Lima|R. Capitão Lima, 102, Santo Amaro|-8.0541897|-34.8778|4|4",yDq4VKblkOfmiDmEScYDOA|Govinda|R. Bernardo Guimarães 114|-8.0553703|-34.8859215|3|4.5,"Nr0cpzZ0BKplXH6a4fz12w|Vasconcelos Bistrô e Café|Rua Doutor Carlos Chagas, 135|-8.0478401|-34.8891907|3|4.5","BgRqSVR7RHMnvhXSr6bqug|Igarassu|Igarassu, S/N|-8.0542775|-34.8812561|2|4.5",nFOdufQKAcHnPr6kENV6Aw|Restaurante Acafrao|R. Afonso Pena 120|-8.05443|-34.8880692|3|4.5,"qe2B0SLKk6n6yM0iQPk3Fg|Sansa|R. Dona Maria César, 170|-8.062973|-34.87236|8|4.5","UA-hc8qlY3DPktT7whutXQ|Downtown Pub|R. Vigário Tenório, 105|-8.0639|-34.8724599|11|4.5","mKDvbZK63H1Bei4W_HGhVw|Paço do Frevo|Praça do Arsenal da Marinha, s/n|-8.06154|-34.87092|7|4.5",HPRen4fd6IGZHYsJXmfiAA|Torre Malakoff|Praça Artur Oscar|-8.06015249140342|-34.8711306772461|6|5,qTRgMCRJyfnpoweu0OWV8Q|Sinagoga Kahal Zur Israel|Rua do Bom Jesus 197-203|-8.0619001|-34.8713608|7|4.5,"Iw5vqEN06YN4B05Yp5fBjQ|Apolo Beer Café|R. do Apolo, 164|-8.0612497|-34.872139|4|5","Th8OIYD-_p34lgjaOSXfLw|Bar Burburinho|Rua Tomazina, 106|-8.0640259|-34.8724022|6|4.5","Uf6o1PrGVky815q_zIZvlQ|Bar Central|R. Mamede Simões, 144|-8.05779312123268|-34.880135199701|17|4","8Je4mbH86m9xkuZXMuQNHQ|Caravela's|Rua do Bom Jesus, 183|-8.0620203|-34.8714104|4|5","MRvGC6CwgeySyFmdu6Dw7g|Seu Boteco|Av. Alfredo Lisboa, s/n|-8.063757|-34.871309|7|4.5","rpSDiZoMRtja4pnKv-X2Kw|Feirinha do Bom Jesus|Rua do Bom Jesus, S/N|-8.0621405|-34.8713989|5|4.5","5HWTkxTfWVf9_ve6FZWJTQ|As Galerias|R. da Guia, 183|-8.0612999|-34.87173|5|4.5","QTRt2zjVAbU3Y4eu4BblZg|Cais do Sertão|Av. Alfredo Lisboa, s/n|-8.060006|-34.869925|5|4.5",nFx8_3a9sR0SfmK6v-3Ldg|Praça da República|Praça da República|-8.0613403|-34.8777199|5|5,"Jz9gBF1vZa45PJS-Vbfpug|Cioccolatte Gelateria|Alfredo lisboa, 507|-8.0549221|-34.869442|4|5",uEg6hKc1nx48-NQOSoi7OA|Praça do Marco Zero|Praça Do Marco Zero|-8.06301333046358|-34.8712680653359|4|4.5,1N62plZrcK0iGerbJIqLrA|Rock & Ribs|Av. Alfredo Lisboa|-8.0586004|-34.8696785|4|4.5,"OQEdKGKLXptsdz3H7EzIeA|Bar Teatro Mamulengo|Rua da Guia, 211|-8.0610504|-34.8716393|5|4",TuI_Txx1e5cwpOvbnKlpKg|São Braz Café|R. da Alfândega 35 lj P109|-8.0643997|-34.8738785|3|4.5,"vqWvRjl61_k8-LeyW4ScIg|Parque de Esculturas Francisco Brennand|Arrecifes do Porto, s/n|-8.06360159193182|-34.868788326062|4|4.5","Uf6o1PrGVky815q_zIZvlQ|Bar Central|R. Mamede Simões, 144|-8.05779312123268|-34.880135199701|17|4","R5YtcB_yS-o4HGZzzysf8A|Parque 13 de Maio|R. do Hospício, 671|-8.0569096|-34.8833885|8|4.5",HPRen4fd6IGZHYsJXmfiAA|Torre Malakoff|Praça Artur Oscar|-8.06015249140342|-34.8711306772461|6|5,"W2iC95SuhLbwPoraozezQA|Restaurante Puxinanã|Rua Mamede Simoes, 204|-8.0576601|-34.8803291|5|4.5","mKDvbZK63H1Bei4W_HGhVw|Paço do Frevo|Praça do Arsenal da Marinha, s/n|-8.06154|-34.87092|7|4.5",nFx8_3a9sR0SfmK6v-3Ldg|Praça da República|Praça da República|-8.0613403|-34.8777199|5|5,"qe2B0SLKk6n6yM0iQPk3Fg|Sansa|R. Dona Maria César, 170|-8.062973|-34.87236|8|4.5","g2BWumDYhnVrVAhpMntmWQ|Galeria Café Castro Alves|R. Capitão Lima, 280|-8.0533199|-34.8791199|5|4.5",qTRgMCRJyfnpoweu0OWV8Q|Sinagoga Kahal Zur Israel|Rua do Bom Jesus 197-203|-8.0619001|-34.8713608|7|4.5,"Iw5vqEN06YN4B05Yp5fBjQ|Apolo Beer Café|R. do Apolo, 164|-8.0612497|-34.872139|4|5","UA-hc8qlY3DPktT7whutXQ|Downtown Pub|R. Vigário Tenório, 105|-8.0639|-34.8724599|11|4.5",Jo1ks8c_s8slkCXyR9tQlA|Espaço Muda|R. Capitão Lima 280|-8.0533199|-34.8791199|3|4.5,"QTRt2zjVAbU3Y4eu4BblZg|Cais do Sertão|Av. Alfredo Lisboa, s/n|-8.060006|-34.869925|5|4.5","so85PIF6UUY1Eiq9vfK3NA|Restaurante Capitão Lima|R. Capitão Lima, 102, Santo Amaro|-8.0541897|-34.8778|4|4","8Je4mbH86m9xkuZXMuQNHQ|Caravela's|Rua do Bom Jesus, 183|-8.0620203|-34.8714104|4|5","Th8OIYD-_p34lgjaOSXfLw|Bar Burburinho|Rua Tomazina, 106|-8.0640259|-34.8724022|6|4.5","5HWTkxTfWVf9_ve6FZWJTQ|As Galerias|R. da Guia, 183|-8.0612999|-34.87173|5|4.5",2iEUCOdTUXUmUeIiE2n8oQ|Itapissuma|Praca Agamenon Magalhães|-8.0542775|-34.8812561|2|5,"pJOgRRPtU7-VFoL9BD7ILQ|Frontal Ponto de Encontro|Rua Mamede Simões, 115|-8.0578604|-34.8801994|5|3.5","rpSDiZoMRtja4pnKv-X2Kw|Feirinha do Bom Jesus|Rua do Bom Jesus, S/N|-8.0621405|-34.8713989|5|4.5","pSJjWwWclIojJHdpmZ9nIQ|Empório Sertanejo|Rua da Hora, 34|-8.0423002|-34.8914108|12|4.5","sLM_e4kcUdNj7A5jfrJocA|O Rei das Coxinhas|Rua Santo Elias, 223|-8.0443096|-34.894249|11|4.5","O4oMJ2Np6BsOqN2PwvZSEQ|China 48|R. Conselheiro Portela, 644|-8.0403204|-34.8926697|5|4.5","5VIe3yjg05FEkUT1VOLQ4w|Dalena|Av. Conselheiro Rosa e Silva, 431|-8.0476161|-34.897091|9|4.5","zmR2B9wNwLuxMlI3ygm1yw|Chiwake|Rua da Hora, 820|-8.0479241|-34.8954469|5|5","M85R9TH9EkvvtAJPRrs5eQ|ZEN|R. da Hora, 295|-8.04413390541109|-34.8928966601909|13|3.5","L7PI2A-1lrIHPPM22O_bcw|Via Paladar|R. do Espinheiro, 643|-8.04317|-34.893261|3|5","rjVfjIF8COyGzCE48dhEKg|Winner Sports Bar|Rua Venezuela, 148|-8.0473804|-34.8937912|5|4.5","XG5Ws_eTB732pEzdeJfGtA|Com.Pão|Av. Conselheiro Rosa e Silva, 1117|-8.0415697|-34.8981781|4|5","3F8FHmX2qzQF-CYXc6i8Vg|Papaya Verde|R. Santo Elias, 409|-8.0454302|-34.8928795|4|4.5",HoUXMEY7FoJDsNbAKucRhA|Panificadora e Confeitaria Espinheiro|R. do Espinheiro 760|-8.0422497|-34.8923988|3|4.5,"11zsWlZ15ftuGh8P_yd14g|Restaurante Amarelo Manga|R. Da Hora, 255|-8.0437498|-34.8926811|3|4.5",QlVxs_2HvOwCnKE4SIC66Q|Pão de Açúcar|Av Cons Rosa E Silva 614|-8.0460616|-34.8972255|6|4.5,"GmFSaM2VIQKvAap1qamMug|Bodega do Futuro|Rua do Futuro, 181|-8.0427656|-34.8987312|7|4","TSStXJBCDiOolsakq9T5Zg|Confraria|R. Frederico, 82|-8.034333|-34.890739|6|4.5",mCliYhIa0ZCQwmus5v2xaw|Buca Trattoria|R. Santo Elias 350|-8.0451803|-34.8933601|3|4.5,"E06YbzXxuPOM69yJha4QEw|Cachaçaria Tradição|Rua Amélia, 422|-8.0449434|-34.8997402|5|4.5",YkvlMCfJiG7RUTWFRYGoyQ|DaHora Restaurante e Pizzaria|Rua da Hora|-8.0451899|-34.8937683|3|4.5,gMGXeW1sA81MkO-UgDuRRQ|Terracio Restaurante|R. da Hora 285 bl A|-8.0439501|-34.8928909|2|5,"2KZpqfs7vIY38wu7wQsulQ|Tay San Yuen|R., 48|-8.04145816406097|-34.8938260227442|3|4.5","HITDkTrTEve_H0h4yEzdkw|Parraxaxá|R. Igarassu, 40|-8.038119|-34.911863|14|4.5","TqVWauZ1RAg-C4NBYSE4og|Ponto do Açaí|Av. Conselheiro Rosa e Silva, 1749|-8.0370197|-34.9015884|7|4.5","S2iLJtvZnO4TW9tmFpzicg|Bar do Neno e Lula|R. Padre Roma, 722|-8.0328199|-34.90963|5|4.5","anrNF9Cr4qeN1a9gStHS1A|Parque da Jaqueira|R. do Futuro, 959|-8.0373402|-34.9030304|4|5","pPjG9qM3VQoeTNMlTXTsgg|Recanto Paraibano|Av. Dezessete de Agosto, 248|-8.03479180944101|-34.9119366114309|7|4","BcVdm1IFRpJ8dAjWn0jtbQ|Canela Gastrobar|R. Caio Pereira, 100, Rosarinho|-8.0345201|-34.8987999|5|4.5","BBaqvzCE0iE6bhaNBivgPw|Portal da Picanha|R. Doutor José Maria, 911|-8.03527|-34.899235|9|4","pD4a_fbota0M12jfPNEMNQ|Mutti Capriccio|R. Doutor João Santos Filho, 255|-8.03706|-34.91138|7|4",ESypaK7Uyo1TS2YgdITwRA|Famiglia Lucco Pizzas|Estr. do Encanamento 361|-8.0320997|-34.913681|6|4,"sVzg4r99iKTnVZyQsk6G7g|Texanno's|R. João Tude de Melo, 77|-8.035727|-34.908796|6|4",DOIGTLf2h4djmt-rZt7ECA|Pizzaria Candelabro|Estr. do Arraial 3310|-8.0279684|-34.9118652|4|4.5,ndBPQOsoQVc5uvHjFnVIPA|Pan Jovem Jaqueira|Av. Conselheiro Rosa e Silva 1923|-8.0355101|-34.9022598|3|4.5,"YK8TjNqkewT7Yku5AkuUoA|Le Olive Pizzeria|R. Doutor José Maria, 1151|-8.0349102|-34.9014511|3|4.5",l1_gMTkTGtMAmMw16V4oXw|Guaiamum Gigante|R. Doutor José de Góes 299|-8.0362701|-34.9102783|7|3.5,"98jz4FCgE6QvrtRVt8xbgw|Kwai Burger|R. do Futuro, 858|-8.03809|-34.90225|4|4.5","AfbPNTtLPnXwawW5H4OsGA|Sítio Trindade|Estrada do Arraial, 3259|-8.02981610254743|-34.9123603915405|3|4.5","k9G73RIrF6dwvW92Jr_ETg|O Rei da Picanha|Av. Norte, 5012|-8.0244981|-34.9104218|5|3.5",Q7SAaF0LMnH0DONpfYh9NA|Sabor do Doce|Av. Norte Miguel Arraes de Alencar 4341 lj 2|-8.0267601|-34.9048615|3|4,"tWmsyk69KhIVKwMBC7siUg|Yantai Express|Estrada do Arraial, 2293|-8.0325499|-34.9041481|6|3","S9gjfb9NFiauEJQOfN80bQ|Oma Pâtisserie e Bistrô|Rua José Godoy de Vasconcelos, 109|-8.0279455|-34.8995438|3|4.5","mzYOxr_HvnTorpIGe5uHaA|La Pecora Nera|R. Manuel Bernardes, 320|-8.0493145|-34.9118423|5|5","cLesu45F159JLhtLMf_iiw|Vaporetto Container Bar|R. Leopoldo Silva, 100|-8.04002102272508|-34.9127634242177|9|4.5",O8uBnXrxkq3M4HIAwwR59w|Itiban|R. Pessoa de Melo 354|-8.05032177998383|-34.9074477873834|11|4,"zQEfwijPABfnA23MuRcIKw|Vovó Nice|Rua José Bonifácio, 668|-8.04529|-34.9072304|4|5",H2BcFkCm3bFNfZ6XxLjk4g|Parque Santana|R. Jorge Gomes de Sá|-8.0061598|-34.9272308|4|5,"G7k-Q-Wvs7homEgif3gdyQ|Dobradinha do Gordo|R. José Bonifácio, 727|-8.045796|-34.907201|5|4.5","xKp20Uj27EtBXCMQPzkqxQ|Torre Massas|Rua Real da Torre, 1531|-8.0437202|-34.9105186|3|5","dC2bp6gspdRsVym9-KIpiw|Panificadora Nova Armada|Rua Conde de Irajá, 393|-8.04610186521047|-34.9070861935616|6|4","fxqplUGb8Ge3fbCQjBHZvA|Delicia da Prazeres|Av. Caxangá, 1118|-8.05186|-34.91823|3|4.5","AD3GXy9HNXP9LtCeeeFHIQ|Bar do Ao Seu Dispor|R. Ana Nery, 4|-8.04184|-34.90811|7|3.5","nHclJuyOR36eWnIOdXvyCw|Recife Cocos|Praça Jorn. Francisco Pessoa de Queirós Jr, 23|-8.0084925|-34.9365158|3|5",mMmPVQhuXraCSkD33Ttu_A|Di Branco Recepções|R. Padre Anchieta 567|-8.0474701|-34.9085503|3|4.5,"rF-vuaJxJg7Q_xmaQ8Gfug|Speciale Pizzas Artesanais|R. Conde do Irajá, 360|-8.04589|-34.90691|6|3.5","-WDYEZBSgvEzlfGly9WcCA|Carlitos Burguer|R. Prof. Trajano de Mendonça, 340|-8.04387|-34.9092|7|3.5","LB9K6fJvbGZftpOx_ZQkJg|Bar do Agenor|Rua dom manoel  da costa, 595|-8.0482397|-34.9145012|3|3.5","WWOxHgs5wiVd4NzUDRVbeg|Irajá|R. Conde de Irajá, 811|-8.04653|-34.91092|3|4","4TusYTIMZyMNxjmnRvxMUw|Pizzaria La Cuca|Rua Vitoriano Palhares, 144, Torre|-8.0436697|-34.9093018|3|4.5","YNCY-YmXDhGSAU5C_P46tw|Santa Pizza|Rua José Bonifácio, 667|-8.0421658|-34.9084854|4|4",_vxHUiL9pH8XC1qxKC6VOA|Nova Torre|R. Visconde de Itaparica 99|-8.0422916|-34.9098015|2|5,"mruaz7O9_7C4WwSiivW5nw|Confraria do Sanduba|R. Real da Torre, 1070|-8.04762|-34.90904|5|3.5"
