,Id_x,Name,Category_x,Distance_x,Address_x,Latitude_x,Longitude_x,Id_y,Category_y,Distance_y,Address_y,Latitude_y,Longitude_y
27,4be5a8decf200f47b881133c,Dalena,"[{'id': 13040, 'name': 'Dessert Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}}]",924,"{'address': 'Avenida Cons. Rosa e Silva, 431', 'country': 'BR', 'formatted_address': 'Avenida Cons. Rosa e Silva, 431, Recife, PE, 52020-220', 'locality': 'Recife', 'postcode': '52020-220', 'region': 'PE'}",-8.047569,-34.897101,5VIe3yjg05FEkUT1VOLQ4w,,,"Av. Conselheiro Rosa e Silva, 431",-8.0476161,-34.897091
28,4be5a8decf200f47b881133c,Dalena,"[{'id': 13040, 'name': 'Dessert Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}}]",924,"{'address': 'Avenida Cons. Rosa e Silva, 431', 'country': 'BR', 'formatted_address': 'Avenida Cons. Rosa e Silva, 431, Recife, PE, 52020-220', 'locality': 'Recife', 'postcode': '52020-220', 'region': 'PE'}",-8.047569,-34.897101,5VIe3yjg05FEkUT1VOLQ4w,,,"Av. Conselheiro Rosa e Silva, 431",-8.0476161,-34.897091
29,4be5a8decf200f47b881133c,Dalena,"[{'id': 13040, 'name': 'Dessert Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}}]",924,"{'address': 'Avenida Cons. Rosa e Silva, 431', 'country': 'BR', 'formatted_address': 'Avenida Cons. Rosa e Silva, 431, Recife, PE, 52020-220', 'locality': 'Recife', 'postcode': '52020-220', 'region': 'PE'}",-8.047569,-34.897101,5VIe3yjg05FEkUT1VOLQ4w,,,"Av. Conselheiro Rosa e Silva, 431",-8.0476161,-34.897091
30,4be5a8decf200f47b881133c,Dalena,"[{'id': 13040, 'name': 'Dessert Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}}]",924,"{'address': 'Avenida Cons. Rosa e Silva, 431', 'country': 'BR', 'formatted_address': 'Avenida Cons. Rosa e Silva, 431, Recife, PE, 52020-220', 'locality': 'Recife', 'postcode': '52020-220', 'region': 'PE'}",-8.047569,-34.897101,5VIe3yjg05FEkUT1VOLQ4w,,,"Av. Conselheiro Rosa e Silva, 431",-8.0476161,-34.897091
31,4be5a8decf200f47b881133c,Dalena,"[{'id': 13040, 'name': 'Dessert Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}}]",924,"{'address': 'Avenida Cons. Rosa e Silva, 431', 'country': 'BR', 'formatted_address': 'Avenida Cons. Rosa e Silva, 431, Recife, PE, 52020-220', 'locality': 'Recife', 'postcode': '52020-220', 'region': 'PE'}",-8.047569,-34.897101,5VIe3yjg05FEkUT1VOLQ4w,,,"Av. Conselheiro Rosa e Silva, 431",-8.0476161,-34.897091
32,4be5a8decf200f47b881133c,Dalena,"[{'id': 13040, 'name': 'Dessert Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}}]",924,"{'address': 'Avenida Cons. Rosa e Silva, 431', 'country': 'BR', 'formatted_address': 'Avenida Cons. Rosa e Silva, 431, Recife, PE, 52020-220', 'locality': 'Recife', 'postcode': '52020-220', 'region': 'PE'}",-8.047569,-34.897101,5VIe3yjg05FEkUT1VOLQ4w,,,"Av. Conselheiro Rosa e Silva, 431",-8.0476161,-34.897091
33,4be5a8decf200f47b881133c,Dalena,"[{'id': 13040, 'name': 'Dessert Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}}]",924,"{'address': 'Avenida Cons. Rosa e Silva, 431', 'country': 'BR', 'formatted_address': 'Avenida Cons. Rosa e Silva, 431, Recife, PE, 52020-220', 'locality': 'Recife', 'postcode': '52020-220', 'region': 'PE'}",-8.047569,-34.897101,5VIe3yjg05FEkUT1VOLQ4w,,,"Av. Conselheiro Rosa e Silva, 431",-8.0476161,-34.897091
34,4be5a8decf200f47b881133c,Dalena,"[{'id': 13040, 'name': 'Dessert Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}}]",924,"{'address': 'Avenida Cons. Rosa e Silva, 431', 'country': 'BR', 'formatted_address': 'Avenida Cons. Rosa e Silva, 431, Recife, PE, 52020-220', 'locality': 'Recife', 'postcode': '52020-220', 'region': 'PE'}",-8.047569,-34.897101,5VIe3yjg05FEkUT1VOLQ4w,,,"Av. Conselheiro Rosa e Silva, 431",-8.0476161,-34.897091
35,4be5a8decf200f47b881133c,Dalena,"[{'id': 13040, 'name': 'Dessert Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}}]",924,"{'address': 'Avenida Cons. Rosa e Silva, 431', 'country': 'BR', 'formatted_address': 'Avenida Cons. Rosa e Silva, 431, Recife, PE, 52020-220', 'locality': 'Recife', 'postcode': '52020-220', 'region': 'PE'}",-8.047569,-34.897101,5VIe3yjg05FEkUT1VOLQ4w,,,"Av. Conselheiro Rosa e Silva, 431",-8.0476161,-34.897091
36,4be5a8decf200f47b881133c,Dalena,"[{'id': 13040, 'name': 'Dessert Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}}]",786,"{'address': 'Avenida Cons. Rosa e Silva, 431', 'country': 'BR', 'formatted_address': 'Avenida Cons. Rosa e Silva, 431, Recife, PE, 52020-220', 'locality': 'Recife', 'postcode': '52020-220', 'region': 'PE'}",-8.047569,-34.897101,5VIe3yjg05FEkUT1VOLQ4w,,,"Av. Conselheiro Rosa e Silva, 431",-8.0476161,-34.897091
37,4be5a8decf200f47b881133c,Dalena,"[{'id': 13040, 'name': 'Dessert Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}}]",786,"{'address': 'Avenida Cons. Rosa e Silva, 431', 'country': 'BR', 'formatted_address': 'Avenida Cons. Rosa e Silva, 431, Recife, PE, 52020-220', 'locality': 'Recife', 'postcode': '52020-220', 'region': 'PE'}",-8.047569,-34.897101,5VIe3yjg05FEkUT1VOLQ4w,,,"Av. Conselheiro Rosa e Silva, 431",-8.0476161,-34.897091
38,4be5a8decf200f47b881133c,Dalena,"[{'id': 13040, 'name': 'Dessert Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}}]",786,"{'address': 'Avenida Cons. Rosa e Silva, 431', 'country': 'BR', 'formatted_address': 'Avenida Cons. Rosa e Silva, 431, Recife, PE, 52020-220', 'locality': 'Recife', 'postcode': '52020-220', 'region': 'PE'}",-8.047569,-34.897101,5VIe3yjg05FEkUT1VOLQ4w,,,"Av. Conselheiro Rosa e Silva, 431",-8.0476161,-34.897091
39,4be5a8decf200f47b881133c,Dalena,"[{'id': 13040, 'name': 'Dessert Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}}]",786,"{'address': 'Avenida Cons. Rosa e Silva, 431', 'country': 'BR', 'formatted_address': 'Avenida Cons. Rosa e Silva, 431, Recife, PE, 52020-220', 'locality': 'Recife', 'postcode': '52020-220', 'region': 'PE'}",-8.047569,-34.897101,5VIe3yjg05FEkUT1VOLQ4w,,,"Av. Conselheiro Rosa e Silva, 431",-8.0476161,-34.897091
40,4be5a8decf200f47b881133c,Dalena,"[{'id': 13040, 'name': 'Dessert Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}}]",786,"{'address': 'Avenida Cons. Rosa e Silva, 431', 'country': 'BR', 'formatted_address': 'Avenida Cons. Rosa e Silva, 431, Recife, PE, 52020-220', 'locality': 'Recife', 'postcode': '52020-220', 'region': 'PE'}",-8.047569,-34.897101,5VIe3yjg05FEkUT1VOLQ4w,,,"Av. Conselheiro Rosa e Silva, 431",-8.0476161,-34.897091
41,4be5a8decf200f47b881133c,Dalena,"[{'id': 13040, 'name': 'Dessert Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}}]",786,"{'address': 'Avenida Cons. Rosa e Silva, 431', 'country': 'BR', 'formatted_address': 'Avenida Cons. Rosa e Silva, 431, Recife, PE, 52020-220', 'locality': 'Recife', 'postcode': '52020-220', 'region': 'PE'}",-8.047569,-34.897101,5VIe3yjg05FEkUT1VOLQ4w,,,"Av. Conselheiro Rosa e Silva, 431",-8.0476161,-34.897091
42,4be5a8decf200f47b881133c,Dalena,"[{'id': 13040, 'name': 'Dessert Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}}]",786,"{'address': 'Avenida Cons. Rosa e Silva, 431', 'country': 'BR', 'formatted_address': 'Avenida Cons. Rosa e Silva, 431, Recife, PE, 52020-220', 'locality': 'Recife', 'postcode': '52020-220', 'region': 'PE'}",-8.047569,-34.897101,5VIe3yjg05FEkUT1VOLQ4w,,,"Av. Conselheiro Rosa e Silva, 431",-8.0476161,-34.897091
43,4be5a8decf200f47b881133c,Dalena,"[{'id': 13040, 'name': 'Dessert Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}}]",786,"{'address': 'Avenida Cons. Rosa e Silva, 431', 'country': 'BR', 'formatted_address': 'Avenida Cons. Rosa e Silva, 431, Recife, PE, 52020-220', 'locality': 'Recife', 'postcode': '52020-220', 'region': 'PE'}",-8.047569,-34.897101,5VIe3yjg05FEkUT1VOLQ4w,,,"Av. Conselheiro Rosa e Silva, 431",-8.0476161,-34.897091
44,4be5a8decf200f47b881133c,Dalena,"[{'id': 13040, 'name': 'Dessert Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}}]",786,"{'address': 'Avenida Cons. Rosa e Silva, 431', 'country': 'BR', 'formatted_address': 'Avenida Cons. Rosa e Silva, 431, Recife, PE, 52020-220', 'locality': 'Recife', 'postcode': '52020-220', 'region': 'PE'}",-8.047569,-34.897101,5VIe3yjg05FEkUT1VOLQ4w,,,"Av. Conselheiro Rosa e Silva, 431",-8.0476161,-34.897091
45,4be5a8decf200f47b881133c,Dalena,"[{'id': 13040, 'name': 'Dessert Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}}]",786,"{'address': 'Avenida Cons. Rosa e Silva, 431', 'country': 'BR', 'formatted_address': 'Avenida Cons. Rosa e Silva, 431, Recife, PE, 52020-220', 'locality': 'Recife', 'postcode': '52020-220', 'region': 'PE'}",-8.047569,-34.897101,5VIe3yjg05FEkUT1VOLQ4w,,,"Av. Conselheiro Rosa e Silva, 431",-8.0476161,-34.897091
46,4be5a8decf200f47b881133c,Dalena,"[{'id': 13040, 'name': 'Dessert Shop', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dessert_', 'suffix': '.png'}}]",786,"{'address': 'Avenida Cons. Rosa e Silva, 431', 'country': 'BR', 'formatted_address': 'Avenida Cons. Rosa e Silva, 431, Recife, PE, 52020-220', 'locality': 'Recife', 'postcode': '52020-220', 'region': 'PE'}",-8.047569,-34.897101,5VIe3yjg05FEkUT1VOLQ4w,,,"Av. Conselheiro Rosa e Silva, 431",-8.0476161,-34.897091
